,FIPS,Date,Confirmed,Deaths,New Cases,New Deaths,"Cases, 7DMA","Deaths, 7DMA","New Cases Per 100k, 7DMA",Deaths Per 100k
2307,42127,2020-09-08,195,10,0,0,2,0,4,19
2308,42129,2020-09-08,1907,49,10,0,13,0,4,14
2309,42131,2020-09-08,70,8,0,0,0,0,0,30
2310,42133,2020-09-08,3832,132,25,0,56,1,12,29
2311,44001,2020-09-08,358,0,0,0,1,0,2,0
2312,44003,2020-09-08,1706,0,0,0,6,0,4,0
2313,44005,2020-09-08,457,0,0,0,3,0,4,0
2314,44007,2020-09-08,17107,0,0,0,63,0,10,0
2315,44009,2020-09-08,722,0,0,0,4,0,3,0
2316,45001,2020-09-08,467,11,-2,0,5,0,20,45
2317,45003,2020-09-08,2457,68,6,0,13,1,8,40
2318,45005,2020-09-08,314,6,0,0,3,0,35,69
2319,45007,2020-09-08,3400,132,11,0,28,2,14,65
2320,45009,2020-09-08,561,31,0,0,3,0,21,220
2321,45011,2020-09-08,557,14,1,0,3,0,14,67
2322,45013,2020-09-08,5004,72,16,0,30,1,16,37
2323,45015,2020-09-08,4965,84,6,0,16,0,7,37
2324,45017,2020-09-08,427,15,2,0,1,0,7,103
2325,45019,2020-09-08,14509,249,24,2,58,1,14,61
2326,45021,2020-09-08,903,33,0,0,16,0,28,58
2327,45023,2020-09-08,942,19,2,0,8,0,25,59
2328,45025,2020-09-08,1067,29,6,0,9,0,20,64
2329,45027,2020-09-08,1012,64,1,1,4,0,12,190
2330,45029,2020-09-08,925,39,0,0,5,0,13,104
2331,45031,2020-09-08,1761,46,6,0,14,0,21,69
2332,45033,2020-09-08,832,28,2,0,9,0,30,92
2333,45035,2020-09-08,3743,84,15,0,15,1,9,52
2334,45037,2020-09-08,506,14,-3,0,2,0,7,51
2335,45039,2020-09-08,689,29,0,0,6,0,27,130
2336,45041,2020-09-08,4519,166,16,0,29,2,21,120
2337,45043,2020-09-08,1795,38,4,0,8,0,13,61
2338,45045,2020-09-08,12692,270,42,0,74,2,14,52
2339,45047,2020-09-08,1965,58,-24,1,15,2,21,82
2340,45049,2020-09-08,567,25,2,0,3,0,16,130
2341,45051,2020-09-08,9619,189,17,0,31,0,9,53
2342,45053,2020-09-08,715,18,0,0,4,0,13,60
2343,45055,2020-09-08,1715,32,3,0,13,0,20,48
2344,45057,2020-09-08,1796,43,8,0,17,0,17,44
2345,45059,2020-09-08,1538,54,-7,0,6,0,9,80
2346,45061,2020-09-08,683,32,2,0,4,0,24,190
2347,45063,2020-09-08,6123,148,2,1,44,1,15,50
2348,45065,2020-09-08,175,5,0,0,2,0,21,53
2349,45067,2020-09-08,752,17,1,0,5,0,16,55
2350,45069,2020-09-08,804,5,-1,0,11,0,42,19
2351,45071,2020-09-08,1030,16,1,0,8,0,21,42
2352,45073,2020-09-08,1209,20,5,0,18,0,23,25
2353,45075,2020-09-08,2911,109,3,0,11,1,13,126
2354,45077,2020-09-08,2443,36,14,0,33,0,26,28
2355,45079,2020-09-08,12396,204,78,0,148,1,36,49
2356,45081,2020-09-08,615,15,-5,0,6,0,29,73
2357,45083,2020-09-08,5603,172,10,0,79,2,25,54
2358,45085,2020-09-08,2918,70,4,0,8,1,7,66
2359,45087,2020-09-08,489,9,2,0,4,0,15,33
2360,45089,2020-09-08,1244,39,2,0,6,0,20,128
2361,45091,2020-09-08,4551,55,29,0,36,1,13,20
2362,46003,2020-09-08,42,0,0,0,0,0,0,0
2363,46005,2020-09-08,647,9,1,0,1,0,5,49
2364,46007,2020-09-08,34,0,1,0,2,0,59,0
2365,46009,2020-09-08,59,1,0,0,1,0,14,14
2366,46011,2020-09-08,534,1,11,0,28,0,80,3
2367,46013,2020-09-08,838,3,9,0,20,0,51,8
2368,46015,2020-09-08,76,0,0,0,1,0,19,0
2369,46017,2020-09-08,112,3,0,0,0,0,0,153
2370,46019,2020-09-08,58,1,1,0,2,0,19,10
2371,46021,2020-09-08,4,0,0,0,0,0,0,0
2372,46023,2020-09-08,125,0,0,0,0,0,0,0
2373,46025,2020-09-08,23,0,0,0,1,0,27,0
2374,46027,2020-09-08,464,3,2,0,13,0,92,21
2375,46029,2020-09-08,468,2,6,0,20,0,71,7
2376,46031,2020-09-08,67,0,0,0,1,0,24,0
2377,46033,2020-09-08,138,1,0,0,3,0,33,11
2378,46035,2020-09-08,162,2,4,0,3,0,15,10
2379,46037,2020-09-08,43,0,0,0,1,0,18,0
2380,46039,2020-09-08,54,0,0,0,1,0,23,0
2381,46041,2020-09-08,93,0,0,0,2,0,34,0
2382,46043,2020-09-08,32,0,0,0,0,0,0,0
2383,46045,2020-09-08,42,0,3,0,2,0,52,0
2384,46047,2020-09-08,68,1,1,0,3,0,45,15
2385,46049,2020-09-08,43,1,0,0,2,0,87,43
2386,46051,2020-09-08,51,0,0,0,1,0,14,0
2387,46053,2020-09-08,40,1,1,0,2,0,48,24
2388,46055,2020-09-08,8,0,1,0,0,0,0,0
2389,46057,2020-09-08,70,0,1,0,2,0,32,0
2390,46059,2020-09-08,16,0,1,0,0,0,0,0
2391,46061,2020-09-08,25,0,0,0,0,0,0,0
2392,46063,2020-09-08,2,0,0,0,0,0,0,0
2393,46065,2020-09-08,151,4,5,0,3,0,17,23
2394,46067,2020-09-08,57,1,1,0,2,0,27,14
2395,46069,2020-09-08,7,0,-1,0,0,0,0,0
2396,46071,2020-09-08,12,1,0,0,0,0,0,30
2397,46073,2020-09-08,46,1,1,0,1,0,50,50
2398,46075,2020-09-08,6,0,0,0,0,0,0,0
2399,46077,2020-09-08,25,0,0,0,0,0,0,0
2400,46079,2020-09-08,131,6,3,0,2,0,16,47
2401,46081,2020-09-08,264,4,1,0,5,0,19,15
2402,46083,2020-09-08,1007,2,9,0,13,0,21,3
2403,46085,2020-09-08,104,3,0,0,0,0,0,79
2404,46087,2020-09-08,61,1,1,0,1,0,18,18
2405,46089,2020-09-08,16,0,2,0,1,0,42,0
2406,46091,2020-09-08,20,0,1,0,0,0,0,0
2407,46093,2020-09-08,346,1,-2,0,6,0,21,4
2408,46095,2020-09-08,25,0,0,0,0,0,0,0
2409,46097,2020-09-08,17,0,0,0,0,0,0,0
2410,46099,2020-09-08,5625,71,24,0,41,0,21,37
2411,46101,2020-09-08,56,0,1,0,2,0,30,0
2412,46102,2020-09-08,196,2,0,0,3,0,21,14
2413,46103,2020-09-08,1642,33,7,0,28,0,25,29
2414,46105,2020-09-08,24,0,2,0,1,0,35,0
2415,46107,2020-09-08,25,0,0,0,1,0,46,0
2416,46109,2020-09-08,105,1,0,0,1,0,10,10
2417,46111,2020-09-08,16,0,0,0,0,0,0,0
2418,46115,2020-09-08,70,0,0,0,2,0,31,0
2419,46117,2020-09-08,23,0,0,0,0,0,0,0
2420,46119,2020-09-08,8,0,0,0,0,0,0,0
2421,46121,2020-09-08,87,5,0,0,1,0,10,49
2422,46123,2020-09-08,27,0,0,0,1,0,18,0
2423,46125,2020-09-08,97,0,0,0,2,0,24,0
2424,46127,2020-09-08,295,5,5,0,4,0,25,31
2425,46129,2020-09-08,56,0,2,0,2,0,37,0
2426,46135,2020-09-08,263,3,-2,0,3,0,13,13
2427,46137,2020-09-08,55,0,0,0,1,0,36,0
2428,47001,2020-09-08,957,9,5,1,11,0,14,12
2429,47003,2020-09-08,1169,14,3,0,6,0,12,28
2430,47005,2020-09-08,288,7,2,0,4,0,25,43
2431,47007,2020-09-08,802,4,0,0,4,0,27,27
2432,47009,2020-09-08,2152,17,5,0,19,0,14,13
2433,47011,2020-09-08,2595,16,8,0,13,0,12,15
2434,47013,2020-09-08,369,3,0,0,6,0,15,8
2435,47015,2020-09-08,231,0,1,0,4,0,27,0
2436,47017,2020-09-08,698,10,4,0,8,0,29,36
2437,47019,2020-09-08,1000,25,5,1,22,1,39,44
2438,47021,2020-09-08,729,10,1,0,2,0,5,25
2439,47023,2020-09-08,463,6,2,0,11,0,64,35
2440,47025,2020-09-08,383,3,0,0,2,0,6,9
2441,47027,2020-09-08,131,2,0,0,2,0,26,26
2442,47029,2020-09-08,671,7,-2,0,4,0,11,19
2443,47031,2020-09-08,836,7,2,0,9,0,16,12
2444,47033,2020-09-08,431,14,0,0,3,0,21,98
2445,47035,2020-09-08,992,9,0,0,23,0,38,15
2446,47037,2020-09-08,24418,267,46,3,114,1,16,38
2447,47039,2020-09-08,360,4,6,0,8,0,69,34
2448,47041,2020-09-08,507,6,0,0,5,0,24,29
2449,47043,2020-09-08,1077,9,62,0,22,0,41,17
2450,47045,2020-09-08,1063,10,3,0,13,0,35,27
2451,47047,2020-09-08,1008,12,3,1,17,0,41,29
2452,47049,2020-09-08,299,0,-1,0,10,0,54,0
2453,47051,2020-09-08,648,5,12,0,19,0,45,12
2454,47053,2020-09-08,1237,17,23,0,14,0,28,35
2455,47055,2020-09-08,490,15,4,0,6,0,20,51
2456,47057,2020-09-08,295,1,0,0,2,0,9,4
2457,47059,2020-09-08,938,19,1,0,13,0,19,28
2458,47061,2020-09-08,158,3,0,0,1,0,7,22
2459,47063,2020-09-08,1693,21,2,0,4,0,6,32
2460,47065,2020-09-08,8594,78,31,0,65,0,18,21
2461,47067,2020-09-08,100,2,0,0,1,0,15,30
2462,47069,2020-09-08,1288,22,0,0,7,0,28,88
2463,47071,2020-09-08,810,12,3,0,14,0,55,47
2464,47073,2020-09-08,704,13,1,0,4,0,7,23
2465,47075,2020-09-08,817,12,7,0,10,0,58,69
2466,47077,2020-09-08,983,11,8,0,14,0,50,39
2467,47079,2020-09-08,526,8,-1,1,9,0,28,25
2468,47081,2020-09-08,413,4,1,0,5,0,20,16
2469,47083,2020-09-08,120,0,1,0,3,0,37,0
2470,47085,2020-09-08,181,3,2,0,1,0,5,16
2471,47087,2020-09-08,262,2,1,0,6,0,51,17
2472,47089,2020-09-08,923,9,5,2,15,0,28,17
2473,47091,2020-09-08,509,1,-2,0,13,0,73,6
2474,47093,2020-09-08,7370,66,66,1,122,1,26,14
2475,47095,2020-09-08,848,2,2,0,1,0,14,29
2476,47097,2020-09-08,831,12,-2,0,16,0,62,47
2477,47099,2020-09-08,804,11,5,0,5,0,11,25
2478,47101,2020-09-08,149,1,0,0,2,0,16,8
2479,47103,2020-09-08,467,1,3,0,8,0,23,3
2480,47105,2020-09-08,986,4,10,0,3,0,6,7
2481,47107,2020-09-08,884,24,9,0,12,0,22,45
2482,47109,2020-09-08,635,14,2,0,11,0,43,54
2483,47111,2020-09-08,952,17,0,1,6,0,24,69
2484,47113,2020-09-08,2105,49,16,1,38,1,39,50
2485,47115,2020-09-08,397,7,5,0,10,0,35,24
2486,47117,2020-09-08,599,4,0,0,7,0,20,12
2487,47119,2020-09-08,1900,18,8,0,17,0,18,19
2488,47121,2020-09-08,182,3,1,1,3,0,24,24
2489,47123,2020-09-08,874,15,-1,0,16,0,34,32
2490,47125,2020-09-08,2639,33,11,2,21,0,10,16
2491,47127,2020-09-08,118,1,1,0,3,0,46,15
2492,47129,2020-09-08,266,2,0,0,7,0,33,9
2493,47131,2020-09-08,937,8,3,0,15,0,50,27
2494,47133,2020-09-08,537,2,3,0,14,0,63,9
2495,47135,2020-09-08,122,0,2,0,1,0,12,0
2496,47137,2020-09-08,80,1,0,0,2,0,40,20
2497,47139,2020-09-08,353,11,0,0,3,0,18,65
2498,47141,2020-09-08,2502,32,3,1,16,0,20,40
2499,47143,2020-09-08,686,5,2,0,4,0,12,15
2500,47145,2020-09-08,696,2,3,0,5,0,9,4
2501,47147,2020-09-08,2014,31,23,1,17,1,24,43
2502,47149,2020-09-08,8242,80,54,0,53,1,16,24
2503,47151,2020-09-08,167,2,0,0,2,0,9,9
2504,47153,2020-09-08,177,2,3,0,5,0,33,13
2505,47155,2020-09-08,2329,13,3,0,12,0,12,13
2506,47157,2020-09-08,28011,407,64,5,120,3,13,43
2507,47159,2020-09-08,590,9,10,1,11,0,55,45
2508,47161,2020-09-08,108,1,1,1,1,0,7,7
2509,47163,2020-09-08,1875,27,3,1,30,0,19,17
2510,47165,2020-09-08,4300,87,18,0,26,0,14,45
2511,47167,2020-09-08,1566,15,5,0,14,0,23,24
2512,47169,2020-09-08,1629,7,0,0,2,0,18,62
2513,47171,2020-09-08,241,1,-2,0,2,0,11,6
2514,47173,2020-09-08,249,1,1,0,3,0,15,5
2515,47175,2020-09-08,115,0,3,0,5,0,85,0
2516,47177,2020-09-08,914,7,1,0,8,0,19,17
2517,47179,2020-09-08,1863,14,1,0,13,0,10,11
2518,47181,2020-09-08,1489,2,0,0,7,0,42,12
2519,47183,2020-09-08,970,14,-1,0,17,0,51,42
2520,47185,2020-09-08,627,7,1,0,9,0,33,26
2521,47187,2020-09-08,4585,32,13,1,23,0,10,13
2522,47189,2020-09-08,3059,31,16,0,27,0,19,21
2523,48001,2020-09-08,2694,18,138,0,25,0,43,31
2524,48003,2020-09-08,388,8,0,0,3,0,16,43
2525,48005,2020-09-08,2013,72,0,0,0,0,0,83
2526,48007,2020-09-08,298,18,0,0,12,0,51,77
2527,48009,2020-09-08,60,1,0,0,1,0,12,12
2528,48011,2020-09-08,11,0,0,0,0,0,0,0
2529,48013,2020-09-08,576,29,0,0,1,0,2,57
2530,48015,2020-09-08,443,6,1,0,4,0,13,20
2531,48017,2020-09-08,203,4,0,0,0,0,0,57
2532,48019,2020-09-08,109,6,0,0,0,0,0,26
2533,48021,2020-09-08,1638,27,0,0,6,0,7,30
2534,48023,2020-09-08,14,0,0,0,0,0,0,0
2535,48025,2020-09-08,1797,25,1,1,26,0,80,77
2536,48027,2020-09-08,4987,69,0,0,18,1,5,19
2537,48029,2020-09-08,47736,1167,193,1,153,9,8,58
2538,48031,2020-09-08,132,5,0,0,1,0,8,42
2539,48033,2020-09-08,0,0,0,0,0,0,0,0
2540,48035,2020-09-08,241,5,0,0,3,0,16,27
2541,48037,2020-09-08,1127,44,6,0,23,0,25,47
2542,48039,2020-09-08,9924,147,42,1,72,1,19,39
2543,48041,2020-09-08,5442,58,83,0,96,0,42,25
2544,48043,2020-09-08,204,2,1,0,2,0,22,22
2545,48045,2020-09-08,12,1,0,0,0,0,0,65
2546,48047,2020-09-08,272,20,0,0,8,1,113,282
2547,48049,2020-09-08,500,20,0,0,3,0,8,53
2548,48051,2020-09-08,301,6,0,0,1,0,5,33
2549,48053,2020-09-08,663,12,0,0,-1,0,-2,25
2550,48055,2020-09-08,1358,34,0,0,17,0,39,78
2551,48057,2020-09-08,612,7,-2,0,1,0,5,33
2552,48059,2020-09-08,73,3,0,0,0,0,0,22
2553,48061,2020-09-08,21654,819,91,4,87,7,21,194
2554,48063,2020-09-08,321,8,2,0,4,0,31,61
2555,48065,2020-09-08,17,0,0,0,0,0,0,0
2556,48067,2020-09-08,267,12,0,0,1,0,3,40
2557,48069,2020-09-08,236,4,0,0,1,0,13,53
2558,48071,2020-09-08,1184,5,18,0,5,0,11,11
2559,48073,2020-09-08,1451,21,0,0,4,1,8,40
2560,48075,2020-09-08,60,0,0,0,0,0,0,0
2561,48077,2020-09-08,71,1,0,0,1,0,10,10
2562,48079,2020-09-08,42,1,0,0,1,0,35,35
2563,48081,2020-09-08,49,3,0,0,0,0,0,89
2564,48083,2020-09-08,56,3,0,0,0,0,0,37
2565,48085,2020-09-08,11632,118,98,0,83,1,8,11
2566,48087,2020-09-08,17,0,0,0,0,0,0,0
2567,48089,2020-09-08,451,4,0,0,1,0,5,19
2568,48091,2020-09-08,2440,98,0,1,8,0,5,63
2569,48093,2020-09-08,221,3,0,0,1,0,7,22
2570,48095,2020-09-08,58,1,0,0,0,0,0,37
2571,48097,2020-09-08,341,5,0,0,2,0,5,12
2572,48099,2020-09-08,1524,11,6,0,13,0,17,14
2573,48101,2020-09-08,18,2,0,0,0,0,0,143
2574,48103,2020-09-08,71,2,0,0,0,0,0,42
2575,48105,2020-09-08,164,6,0,0,0,0,0,173
2576,48107,2020-09-08,81,1,0,0,0,0,0,17
2577,48109,2020-09-08,37,2,0,0,1,0,46,92
2578,48111,2020-09-08,211,8,0,0,0,0,0,110
2579,48113,2020-09-08,74100,1011,400,1,264,7,10,38
2580,48115,2020-09-08,245,8,0,0,3,0,24,63
2581,48117,2020-09-08,816,20,0,0,1,0,5,108
2582,48119,2020-09-08,21,0,2,0,1,0,19,0
2583,48121,2020-09-08,10766,136,127,0,75,1,8,15
2584,48123,2020-09-08,890,25,20,0,6,0,30,124
2585,48125,2020-09-08,45,1,0,0,2,0,90,45
2586,48127,2020-09-08,187,7,1,0,1,0,10,69
2587,48129,2020-09-08,55,1,0,0,0,0,0,31
2588,48131,2020-09-08,390,10,31,0,10,0,90,90
2589,48133,2020-09-08,126,3,0,0,2,0,11,16
2590,48135,2020-09-08,4382,76,29,3,13,1,8,46
2591,48137,2020-09-08,34,1,0,0,0,0,0,52
2592,48139,2020-09-08,3888,60,0,0,12,1,6,32
2593,48141,2020-09-08,21187,464,94,0,93,4,11,55
2594,48143,2020-09-08,722,10,0,0,4,0,9,23
2595,48145,2020-09-08,174,3,0,0,1,0,6,17
2596,48147,2020-09-08,615,12,0,0,3,0,8,34
2597,48149,2020-09-08,476,18,0,0,1,0,4,71
2598,48151,2020-09-08,60,1,0,0,0,0,0,26
2599,48153,2020-09-08,99,9,0,0,0,0,0,158
2600,48155,2020-09-08,3,0,0,0,0,0,0,0
2601,48157,2020-09-08,15158,249,14,1,25,1,3,31
2602,48159,2020-09-08,118,6,1,0,1,0,9,56
2603,48161,2020-09-08,386,1,-1,0,0,0,0,5
2604,48163,2020-09-08,643,7,-1,0,1,0,5,34
2605,48165,2020-09-08,268,8,0,0,2,0,9,37
2606,48167,2020-09-08,11007,165,199,21,56,4,16,48
2607,48169,2020-09-08,102,4,0,0,0,0,0,64
2608,48171,2020-09-08,205,9,0,0,1,0,4,33
2609,48173,2020-09-08,6,0,0,0,0,0,0,0
2610,48175,2020-09-08,121,6,0,0,0,0,0,78
2611,48177,2020-09-08,819,14,0,0,0,0,0,67
2612,48179,2020-09-08,250,5,0,0,1,0,5,23
2613,48181,2020-09-08,1577,30,0,0,9,0,7,22
2614,48183,2020-09-08,1960,51,0,0,8,0,6,41
2615,48185,2020-09-08,1001,31,1,0,2,0,7,107
2616,48187,2020-09-08,1909,74,6,0,1,0,1,44
2617,48189,2020-09-08,1686,49,11,0,6,1,18,147
2618,48191,2020-09-08,16,1,0,0,0,0,0,34
2619,48193,2020-09-08,105,4,0,0,0,0,0,47
2620,48195,2020-09-08,105,3,0,0,0,0,0,56
2621,48197,2020-09-08,22,0,0,0,0,0,0,0
2622,48199,2020-09-08,1205,22,0,0,-7,0,-12,38
2623,48201,2020-09-08,112039,2342,514,7,650,19,14,50
2624,48203,2020-09-08,822,29,6,0,2,0,3,44
2625,48205,2020-09-08,105,0,0,0,0,0,0,0
2626,48207,2020-09-08,56,2,0,0,0,0,0,35
2627,48209,2020-09-08,5526,58,55,0,17,0,7,25
2628,48211,2020-09-08,64,0,0,0,1,0,26,0
2629,48213,2020-09-08,850,19,0,0,4,0,5,23
2630,48215,2020-09-08,28893,1311,161,16,175,18,20,151
2631,48217,2020-09-08,393,12,0,1,3,0,8,33
2632,48219,2020-09-08,286,6,0,0,2,0,9,26
2633,48221,2020-09-08,802,24,0,0,3,0,5,39
2634,48223,2020-09-08,257,8,1,0,2,0,5,22
2635,48225,2020-09-08,345,9,1,0,1,0,4,39
2636,48227,2020-09-08,350,9,5,0,10,0,27,25
2637,48229,2020-09-08,43,2,2,0,1,0,20,41
2638,48231,2020-09-08,1469,32,0,0,6,0,6,32
2639,48233,2020-09-08,153,3,0,0,1,0,5,14
2640,48235,2020-09-08,10,0,0,0,0,0,0,0
2641,48237,2020-09-08,128,1,0,0,0,0,0,11
2642,48239,2020-09-08,504,14,-1,0,0,0,0,95
2643,48241,2020-09-08,411,21,0,1,1,0,3,59
2644,48243,2020-09-08,14,0,0,0,1,0,44,0
2645,48245,2020-09-08,6811,113,39,1,24,1,10,45
2646,48247,2020-09-08,86,2,7,0,1,0,19,38
2647,48249,2020-09-08,1328,29,0,1,41,1,101,72
2648,48251,2020-09-08,2587,46,0,0,8,0,5,26
2649,48253,2020-09-08,588,0,0,0,-1,0,-5,0
2650,48255,2020-09-08,748,13,-2,0,0,0,0,83
2651,48257,2020-09-08,2845,42,0,0,4,1,3,31
2652,48259,2020-09-08,197,5,0,0,0,0,0,11
2653,48261,2020-09-08,7,1,0,0,0,0,0,248
2654,48263,2020-09-08,7,0,0,0,0,0,0,0
2655,48265,2020-09-08,440,9,1,0,0,0,0,17
2656,48267,2020-09-08,16,1,0,0,0,0,0,23
2657,48269,2020-09-08,0,0,0,0,0,0,0,0
2658,48271,2020-09-08,23,1,0,0,0,0,0,27
2659,48273,2020-09-08,911,32,0,1,38,1,124,104
2660,48275,2020-09-08,67,8,0,0,0,0,0,218
2661,48277,2020-09-08,924,29,0,0,19,0,38,58
2662,48279,2020-09-08,299,20,0,0,2,0,16,155
2663,48281,2020-09-08,159,7,0,0,1,0,5,33
2664,48283,2020-09-08,362,8,-4,0,0,1,0,106
2665,48285,2020-09-08,688,32,0,0,0,0,0,159
2666,48287,2020-09-08,202,14,0,0,1,0,6,81
2667,48289,2020-09-08,205,5,0,0,2,0,11,29
2668,48291,2020-09-08,1896,46,3,0,10,0,11,52
2669,48293,2020-09-08,479,8,0,0,3,0,13,34
2670,48295,2020-09-08,26,0,0,0,0,0,0,0
2671,48297,2020-09-08,357,8,4,0,4,0,33,66
2672,48299,2020-09-08,104,1,0,0,0,0,0,5
2673,48301,2020-09-08,0,0,0,0,0,0,0,0
2674,48303,2020-09-08,8983,103,71,0,214,1,69,33
2675,48305,2020-09-08,87,5,0,0,1,0,17,84
2676,48307,2020-09-08,123,1,2,0,2,0,25,13
2677,48309,2020-09-08,6766,89,40,1,59,1,23,35
2678,48311,2020-09-08,18,0,0,0,0,0,0,0
2679,48313,2020-09-08,696,5,0,0,1,0,7,35
2680,48315,2020-09-08,147,12,0,0,1,0,10,122
2681,48317,2020-09-08,74,5,0,0,0,0,0,87
2682,48319,2020-09-08,75,1,0,0,0,0,0,23
2683,48321,2020-09-08,957,39,6,0,6,0,16,106
2684,48323,2020-09-08,3335,100,0,8,6,3,10,170
2685,48325,2020-09-08,1133,38,-1,0,2,0,4,74
2686,48327,2020-09-08,22,0,1,0,0,0,0,0
2687,48329,2020-09-08,3409,74,47,1,20,1,11,42
2688,48331,2020-09-08,452,5,5,0,3,0,12,20
2689,48333,2020-09-08,35,0,0,0,0,0,0,0
2690,48335,2020-09-08,75,1,0,0,0,0,0,12
2691,48337,2020-09-08,148,3,0,0,3,0,15,15
2692,48339,2020-09-08,9377,134,213,1,82,1,14,22
2693,48341,2020-09-08,1126,19,0,1,1,0,5,91
2694,48343,2020-09-08,162,3,1,0,1,0,8,24
2695,48345,2020-09-08,7,0,0,0,0,0,0,0
2696,48347,2020-09-08,1403,53,10,0,7,1,11,81
2697,48349,2020-09-08,1136,21,0,0,6,1,12,42
2698,48351,2020-09-08,164,8,0,0,0,0,0,59
2699,48353,2020-09-08,168,4,0,0,2,0,14,27
2700,48355,2020-09-08,19389,381,81,5,57,3,16,105
2701,48357,2020-09-08,111,4,0,0,0,0,0,41
2702,48359,2020-09-08,15,1,0,0,0,0,0,47
2703,48361,2020-09-08,1767,38,0,1,-2,0,-2,46
2704,48363,2020-09-08,447,12,0,0,2,0,7,41
2705,48365,2020-09-08,334,24,0,0,2,0,9,103
2706,48367,2020-09-08,1689,27,0,0,3,0,2,19
2707,48369,2020-09-08,392,7,0,0,1,0,10,73
2708,48371,2020-09-08,330,4,0,0,4,0,25,25
2709,48373,2020-09-08,778,20,0,1,0,0,0,39
2710,48375,2020-09-08,4194,54,13,0,14,0,12,46
2711,48377,2020-09-08,91,5,0,0,6,0,89,75
2712,48379,2020-09-08,60,3,0,0,0,0,0,24
2713,48381,2020-09-08,2323,31,0,0,19,0,14,23
2714,48383,2020-09-08,86,6,0,0,0,0,0,156
2715,48385,2020-09-08,105,5,0,0,0,0,0,145
2716,48387,2020-09-08,151,14,0,0,1,0,8,116
2717,48389,2020-09-08,180,5,0,0,1,0,6,31
2718,48391,2020-09-08,301,10,0,0,5,0,72,144
2719,48393,2020-09-08,8,0,0,0,0,0,0,0
2720,48395,2020-09-08,254,4,0,0,0,0,0,23
2721,48397,2020-09-08,1411,22,0,0,7,0,7,21
2722,48399,2020-09-08,210,3,0,0,1,0,10,29
2723,48401,2020-09-08,744,5,4,0,4,0,7,9
2724,48403,2020-09-08,75,8,0,0,0,0,0,76
2725,48405,2020-09-08,192,13,0,1,0,0,0,158
2726,48407,2020-09-08,206,8,1,0,1,0,3,28
2727,48409,2020-09-08,1351,62,0,1,9,0,13,93
2728,48411,2020-09-08,41,0,0,0,0,0,0,0
2729,48413,2020-09-08,51,2,0,0,2,0,72,72
2730,48415,2020-09-08,563,2,0,0,2,0,12,12
2731,48417,2020-09-08,23,0,0,0,0,0,0,0
2732,48419,2020-09-08,445,21,0,0,1,0,4,83
2733,48421,2020-09-08,55,0,0,0,0,0,0,0
2734,48423,2020-09-08,3407,78,0,0,13,2,6,34
2735,48425,2020-09-08,125,4,0,0,1,0,11,44
2736,48427,2020-09-08,3172,141,0,0,56,1,87,218
2737,48429,2020-09-08,126,4,0,0,2,0,21,43
2738,48431,2020-09-08,4,0,0,0,0,0,0,0
2739,48433,2020-09-08,9,1,0,0,0,0,0,74
2740,48435,2020-09-08,77,2,0,0,0,0,0,53
2741,48437,2020-09-08,95,3,0,0,0,0,0,41
2742,48439,2020-09-08,43055,639,257,1,171,4,8,30
2743,48441,2020-09-08,1370,37,0,0,8,0,6,27
2744,48443,2020-09-08,3,0,0,0,0,0,0,0
2745,48445,2020-09-08,210,4,0,0,1,0,8,32
2746,48447,2020-09-08,5,2,0,0,0,0,0,133
2747,48449,2020-09-08,1525,25,0,0,3,0,9,76
2748,48451,2020-09-08,3355,58,12,0,15,1,13,49
2749,48453,2020-09-08,27124,399,86,4,80,2,6,31
2750,48455,2020-09-08,182,6,0,0,1,0,7,41
2751,48457,2020-09-08,192,4,0,0,1,0,5,18
2752,48459,2020-09-08,336,8,4,0,1,0,2,19
2753,48461,2020-09-08,21,2,0,0,0,0,0,55
2754,48463,2020-09-08,728,28,3,0,3,1,11,105
2755,48465,2020-09-08,1957,86,0,0,0,0,0,175
2756,48467,2020-09-08,528,18,0,0,1,0,2,32
2757,48469,2020-09-08,3852,84,16,0,8,1,9,91
2758,48471,2020-09-08,3854,50,9,0,29,0,40,69
2759,48473,2020-09-08,729,9,2,0,8,0,14,16
2760,48475,2020-09-08,112,1,0,0,0,0,0,8
2761,48477,2020-09-08,579,46,0,1,2,0,6,128
2762,48479,2020-09-08,12144,259,13,4,150,2,54,94
2763,48481,2020-09-08,1244,45,11,2,7,0,17,108
2764,48483,2020-09-08,42,0,0,0,0,0,0,0
2765,48485,2020-09-08,1392,16,0,0,10,0,8,12
2766,48487,2020-09-08,120,2,0,0,2,0,16,16
2767,48489,2020-09-08,1174,44,7,0,44,0,206,206
2768,48491,2020-09-08,8092,131,68,0,18,1,3,22
2769,48493,2020-09-08,547,26,2,0,1,0,2,51
2770,48495,2020-09-08,98,1,0,0,0,0,0,12
2771,48497,2020-09-08,670,12,0,0,1,0,1,17
2772,48499,2020-09-08,420,17,0,0,2,0,4,37
2773,48501,2020-09-08,173,4,0,0,3,0,34,46
2774,48503,2020-09-08,236,6,0,0,1,0,6,33
2775,48505,2020-09-08,295,4,0,0,2,0,14,28
2776,48507,2020-09-08,264,13,-2,0,0,0,0,110
2777,49001,2020-09-08,0,0,0,0,0,0,0,0
2778,49003,2020-09-08,0,0,0,0,0,0,0,0
2779,49005,2020-09-08,0,0,0,0,0,0,0,0
2780,49007,2020-09-08,0,0,0,0,0,0,0,0
